"StichtagDatJahr","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2015,"June",2014,"2","weiblich",2,1
2015,"June Sunset",2012,"2","weiblich",2,1
2015,"Junior",2007,"1","männlich",1,1
2015,"Junior",2010,"1","männlich",1,1
2015,"Junior",2012,"1","männlich",1,1
2015,"Junior",2013,"1","männlich",1,1
2015,"Juno",2015,"1","männlich",1,1
2015,"Jupp",2005,"1","männlich",1,1
2015,"Juri (Baby 7)",2008,"1","männlich",1,1
2015,"Juri (Chachi)",2004,"1","männlich",1,1
2015,"Jury",2003,"1","männlich",1,1
2015,"Just Girly Things v. Shinbashi",2014,"1","männlich",1,1
2015,"Juve",2006,"1","männlich",1,1
2015,"Jäcky",2009,"1","männlich",1,2
2015,"Jönten",2004,"1","männlich",1,1
2015,"K-Tamine",2008,"2","weiblich",2,1
2015,"Ka-Ya-Bag I-Yanpo",2013,"1","männlich",1,1
2015,"Ka-ru",2005,"1","männlich",1,1
2015,"Kaban",2014,"1","männlich",1,1
2015,"Kadiou",2006,"1","männlich",1,1
2015,"Kado (Katino)",2008,"1","männlich",1,1
2015,"Kaida",2002,"2","weiblich",2,1
2015,"Kailash",2011,"1","männlich",1,1
2015,"Kaio",2007,"1","männlich",1,1
2015,"Kairo",2010,"1","männlich",1,1
2015,"Kaiser",2008,"1","männlich",1,1
2015,"Kaja",2007,"2","weiblich",2,1
2015,"Kajla",2011,"2","weiblich",2,1
2015,"Kajmer",2012,"1","männlich",1,1
2015,"Kajo",2005,"1","männlich",1,1
2015,"Kajo",2012,"1","männlich",1,1
2015,"Kali",2002,"2","weiblich",2,1
2015,"Kalle",2014,"1","männlich",1,1
2015,"Kamikaze",1997,"1","männlich",1,1
2015,"Kangoo",2004,"2","weiblich",2,1
2015,"Kano",2015,"1","männlich",1,1
2015,"Kaos",2003,"1","männlich",1,1
2015,"Kara",2009,"2","weiblich",2,1
2015,"Karate vom Happyparadise",2012,"1","männlich",1,1
2015,"Karina",2015,"2","weiblich",2,1
2015,"Kariva",2014,"2","weiblich",2,1
2015,"Karl",2010,"1","männlich",1,1
2015,"Karlie",2012,"1","männlich",1,1
2015,"Karma",2014,"2","weiblich",2,1
2015,"Karo (Karamel)",2014,"2","weiblich",2,1
2015,"Kaspar",2008,"1","männlich",1,1
2015,"Kassim",2004,"1","männlich",1,1
2015,"Kat",2003,"1","männlich",1,1
2015,"Katana",2005,"2","weiblich",2,1
2015,"Kato",2002,"1","männlich",1,1
2015,"Kato",2013,"1","männlich",1,1
2015,"Kato",2014,"1","männlich",1,1
2015,"Kay von der Geerenecke",2013,"1","männlich",1,1
2015,"Kaya",2001,"2","weiblich",2,2
2015,"Kaya",2002,"2","weiblich",2,2
2015,"Kaya",2007,"2","weiblich",2,1
2015,"Kaya",2010,"2","weiblich",2,2
2015,"Kaya",2013,"2","weiblich",2,1
2015,"Kayla (Orca-Kira v. Breitland)",2015,"2","weiblich",2,1
2015,"Kayla-Dela",2013,"2","weiblich",2,1
2015,"Kayo",2007,"1","männlich",1,1
2015,"Kazuki /Coja)",2005,"2","weiblich",2,1
2015,"Keiko",2005,"1","männlich",1,1
2015,"Keissy",2009,"2","weiblich",2,1
2015,"Keisu",2014,"2","weiblich",2,1
2015,"Keita (Onyra vom Wandergut)",2013,"2","weiblich",2,1
2015,"Kelbie",2003,"2","weiblich",2,1
2015,"Kellogs Crunch",2002,"2","weiblich",2,1
2015,"Kelly",2006,"2","weiblich",2,1
2015,"Kelly",2010,"2","weiblich",2,1
2015,"Kelly",2012,"2","weiblich",2,1
2015,"Kelly",2013,"2","weiblich",2,1
2015,"Kemaka",2011,"2","weiblich",2,1
2015,"Ken",2013,"1","männlich",1,1
2015,"Kendra",2008,"2","weiblich",2,1
2015,"Kenji Go Hanabi",2011,"1","männlich",1,1
2015,"Kenzo",2010,"1","männlich",1,1
2015,"Kenzo",2012,"1","männlich",1,1
2015,"Keri (Kerol)",2003,"1","männlich",1,1
2015,"Ketchup Zoro",2006,"1","männlich",1,1
2015,"Key",2003,"1","männlich",1,1
2015,"Keyah",2007,"1","männlich",1,1
2015,"Kiah",2005,"2","weiblich",2,1
2015,"Kianu",2014,"1","männlich",1,1
2015,"Kiara",2007,"2","weiblich",2,2
2015,"Kiara",2012,"2","weiblich",2,2
2015,"Kiarra",2013,"2","weiblich",2,1
2015,"Kicas",2014,"2","weiblich",2,1
2015,"Kid",2009,"1","männlich",1,1
2015,"Kida",2006,"2","weiblich",2,1
2015,"Kikas",2003,"2","weiblich",2,1
2015,"Kiki",2004,"2","weiblich",2,1
2015,"Kiki",2010,"2","weiblich",2,1
2015,"Kiki",2014,"1","männlich",1,1
2015,"Kiki",2015,"1","männlich",1,1
2015,"Kikki",2011,"2","weiblich",2,1
2015,"Kiko",2005,"1","männlich",1,1
2015,"Kiko",2006,"1","männlich",1,2
2015,"Kiko",2010,"1","männlich",1,1
2015,"Kiko",2011,"1","männlich",1,1
2015,"Kiko",2012,"1","männlich",1,1
2015,"Kiko",2013,"1","männlich",1,1
2015,"Kiko",2014,"1","männlich",1,1
2015,"Kiku",2009,"1","männlich",1,1
2015,"Kila",2006,"2","weiblich",2,1
2015,"Kila",2009,"1","männlich",1,1
2015,"Killa",2009,"2","weiblich",2,1
2015,"Kim",2002,"1","männlich",1,1
2015,"Kim",2005,"2","weiblich",2,1
2015,"Kim",2006,"2","weiblich",2,2
2015,"Kim",2007,"2","weiblich",2,1
2015,"Kim",2008,"2","weiblich",2,1
2015,"Kim",2010,"2","weiblich",2,1
2015,"Kim Joy",2014,"2","weiblich",2,1
2015,"Kimani",2013,"2","weiblich",2,1
2015,"Kimba",1999,"2","weiblich",2,1
2015,"Kimba",2005,"2","weiblich",2,1
2015,"Kimba",2007,"2","weiblich",2,1
2015,"Kimba",2010,"2","weiblich",2,3
2015,"Kimba von den Jurahügeln",2011,"2","weiblich",2,1
2015,"Kimberly",1999,"2","weiblich",2,1
2015,"Kimbo",2009,"1","männlich",1,1
2015,"Kimbo (Arthos)",2008,"1","männlich",1,1
2015,"Kimbo vom Turpäland",2013,"1","männlich",1,1
2015,"Kimi",2010,"1","männlich",1,1
2015,"Kimmi",2003,"2","weiblich",2,1
2015,"King",2014,"1","männlich",1,1
2015,"King Charlie",2003,"1","männlich",1,1
2015,"King Kong",2006,"1","männlich",1,1
2015,"Kintaro",2004,"1","männlich",1,1
2015,"Kiowa",2013,"2","weiblich",2,1
2015,"Kipi",2013,"1","männlich",1,1
2015,"Kira",2000,"2","weiblich",2,1
2015,"Kira",2001,"2","weiblich",2,1
2015,"Kira",2002,"2","weiblich",2,3
2015,"Kira",2003,"2","weiblich",2,1
2015,"Kira",2005,"2","weiblich",2,5
2015,"Kira",2006,"2","weiblich",2,1
2015,"Kira",2007,"2","weiblich",2,2
2015,"Kira",2008,"2","weiblich",2,2
2015,"Kira",2010,"2","weiblich",2,1
2015,"Kira",2011,"2","weiblich",2,2
2015,"Kira",2012,"2","weiblich",2,1
2015,"Kira",2013,"2","weiblich",2,3
2015,"Kira",2014,"2","weiblich",2,2
2015,"Kira",2015,"2","weiblich",2,2
2015,"Kira (Berlin)",2005,"2","weiblich",2,1
2015,"Kira Schwarzenherd",2015,"2","weiblich",2,1
2015,"Kiran",2010,"2","weiblich",2,1
2015,"Kiro",2009,"1","männlich",1,1
2015,"Kiro",2012,"1","männlich",1,2
2015,"Kiro",2014,"1","männlich",1,1
2015,"Kirra",2004,"2","weiblich",2,1
2015,"Kiru (Cartonn des trois G)",2007,"1","männlich",1,1
2015,"Kischa",2009,"2","weiblich",2,1
2015,"Kisha",2006,"2","weiblich",2,2
2015,"Kisho",2008,"1","männlich",1,1
2015,"Kishya (Kiity)",2015,"2","weiblich",2,1
2015,"Kissimee",2005,"2","weiblich",2,1
2015,"Kitta",2007,"2","weiblich",2,1
2015,"Kitti",2008,"2","weiblich",2,1
2015,"Kitty",1999,"2","weiblich",2,1
2015,"Kitty",2009,"2","weiblich",2,1
2015,"Kitty",2012,"2","weiblich",2,1
2015,"Kiwi",2004,"2","weiblich",2,1
2015,"Kiwi",2007,"2","weiblich",2,1
2015,"Kiwi",2013,"2","weiblich",2,1
2015,"Klaus",2013,"1","männlich",1,1
2015,"Kleo de Prax de Flou",2009,"1","männlich",1,1
2015,"Kleopatra  de la F. du Spessar",2010,"2","weiblich",2,1
2015,"Knox",2014,"1","männlich",1,1
2015,"Knut",2006,"1","männlich",1,1
2015,"Koa",2015,"2","weiblich",2,1
2015,"Koata",2011,"2","weiblich",2,1
2015,"Koda",2013,"1","männlich",1,1
2015,"Koi",2012,"1","männlich",1,1
2015,"Kokkos",2015,"1","männlich",1,1
2015,"Kokojambo's Hala Harun",2010,"1","männlich",1,1
2015,"Kola",2009,"2","weiblich",2,1
2015,"Kolja",2006,"1","männlich",1,1
2015,"Kolja",2010,"1","männlich",1,1
2015,"Komby",2010,"1","männlich",1,1
2015,"Konan",2008,"1","männlich",1,1
2015,"Koning",2014,"1","männlich",1,1
2015,"Kora",2003,"2","weiblich",2,1
2015,"Koroyan",2014,"2","weiblich",2,1
2015,"Kory",2014,"1","männlich",1,1
2015,"Koukai (Thuya)",2010,"2","weiblich",2,1
2015,"Kowy",2003,"1","männlich",1,1
2015,"Krisna",2007,"2","weiblich",2,1
2015,"Krümel",2001,"2","weiblich",2,1
2015,"Kuba-Jack-Wichtel",2012,"1","männlich",1,1
2015,"Kuc",2011,"1","männlich",1,1
2015,"Kucky",2001,"1","männlich",1,1
2015,"Kuki",2009,"2","weiblich",2,1
2015,"Kuky",2001,"1","männlich",1,1
2015,"Kuma",2005,"2","weiblich",2,1
2015,"Kuna",2014,"1","männlich",1,1
2015,"Kuno (Gandalf von Waldsee)",2007,"1","männlich",1,1
2015,"Kuro",2008,"1","männlich",1,1
2015,"Kwassie",2005,"2","weiblich",2,1
2015,"Kyana",2013,"2","weiblich",2,1
2015,"Kyara",2014,"2","weiblich",2,1
2015,"Kyoto",2008,"2","weiblich",2,1
2015,"Kyra",2003,"2","weiblich",2,1
2015,"Kyra",2004,"2","weiblich",2,1
2015,"Kyra",2005,"2","weiblich",2,2
2015,"Kyra",2008,"2","weiblich",2,2
2015,"Kyra",2009,"2","weiblich",2,3
2015,"Kyra",2010,"2","weiblich",2,3
2015,"Kyra",2011,"2","weiblich",2,1
2015,"Kyra",2013,"2","weiblich",2,1
2015,"Kyrill",2006,"1","männlich",1,1
2015,"Kytta",2013,"2","weiblich",2,1
2015,"Käpten Habdock (Very Vigie)",2007,"1","männlich",1,1
2015,"Köbi",2013,"1","männlich",1,1
2015,"Kücük",2001,"1","männlich",1,1
2015,"LCK' Sky is the Limit aka Doup",2011,"1","männlich",1,1
2015,"Laana",2013,"2","weiblich",2,1
2015,"Lacky",2009,"1","männlich",1,1
2015,"Lady",2000,"2","weiblich",2,1
2015,"Lady",2001,"2","weiblich",2,1
2015,"Lady",2004,"2","weiblich",2,1
2015,"Lady",2005,"2","weiblich",2,2
2015,"Lady",2006,"2","weiblich",2,1
2015,"Lady",2007,"2","weiblich",2,1
2015,"Lady",2008,"2","weiblich",2,2
2015,"Lady",2009,"2","weiblich",2,1
2015,"Lady",2010,"2","weiblich",2,1
2015,"Lady",2011,"2","weiblich",2,2
2015,"Lady",2014,"2","weiblich",2,1
2015,"Lady Ashley",2008,"2","weiblich",2,1
2015,"Lady Pepper",2005,"2","weiblich",2,1
2015,"Lady Ringo von Valetscha",2013,"2","weiblich",2,1
2015,"Lady von Prince of Wales",2010,"2","weiblich",2,1
2015,"Lager",2006,"2","weiblich",2,1
2015,"Laguna",2007,"2","weiblich",2,1
2015,"Laica",2003,"2","weiblich",2,1
2015,"Laica-Stella",2010,"2","weiblich",2,1
2015,"Laika",2001,"2","weiblich",2,1
2015,"Laika",2002,"2","weiblich",2,1
2015,"Laika",2003,"2","weiblich",2,2
2015,"Laika",2004,"2","weiblich",2,3
2015,"Laika",2005,"2","weiblich",2,1
2015,"Laika",2010,"2","weiblich",2,1
2015,"Laika",2011,"2","weiblich",2,2
2015,"Laila",2001,"2","weiblich",2,1
2015,"Laila",2003,"2","weiblich",2,1
2015,"Laila",2004,"2","weiblich",2,1
2015,"Laila",2005,"2","weiblich",2,1
2015,"Laila",2006,"2","weiblich",2,2
2015,"Laila",2008,"2","weiblich",2,1
2015,"Laila",2009,"2","weiblich",2,1
2015,"Laila",2010,"2","weiblich",2,1
2015,"Laila",2011,"2","weiblich",2,1
2015,"Laila (Jiangon)",2007,"2","weiblich",2,1
2015,"Laila (Juwel)",2006,"2","weiblich",2,1
2015,"Laisha",2003,"2","weiblich",2,1
2015,"Laki",2011,"1","männlich",1,2
2015,"Lakisha",2005,"2","weiblich",2,1
2015,"Lala",2014,"2","weiblich",2,1
2015,"Lale",2011,"2","weiblich",2,1
2015,"Lalu",2009,"2","weiblich",2,1
2015,"Lampo (Zeus)",2007,"1","männlich",1,1
2015,"Lana",2009,"2","weiblich",2,1
2015,"Lana",2010,"2","weiblich",2,1
2015,"Lana",2015,"2","weiblich",2,1
2015,"Landra",2002,"2","weiblich",2,1
2015,"Lapo",2003,"1","männlich",1,1
2015,"Lara",2000,"2","weiblich",2,1
2015,"Lara",2002,"2","weiblich",2,1
2015,"Lara",2004,"2","weiblich",2,1
2015,"Lara",2005,"2","weiblich",2,2
2015,"Lara",2007,"2","weiblich",2,1
2015,"Lara",2009,"2","weiblich",2,1
2015,"Lara",2010,"2","weiblich",2,1
2015,"Lara",2011,"2","weiblich",2,1
2015,"Lara",2012,"2","weiblich",2,2
2015,"Lara",2014,"2","weiblich",2,2
2015,"Lara (Emilia)",2011,"2","weiblich",2,1
2015,"Lara (Euita)",2007,"2","weiblich",2,1
2015,"Largo",2009,"1","männlich",1,1
2015,"Largo",2013,"1","männlich",1,1
2015,"Larice von Happyparadies",2012,"2","weiblich",2,1
2015,"Larissa",2007,"2","weiblich",2,1
2015,"Larry",2000,"1","männlich",1,1
2015,"Lasco",2000,"1","männlich",1,1
2015,"Laser (Windy Nights Way To Go)",2010,"1","männlich",1,1
2015,"Lasi",2011,"2","weiblich",2,1
2015,"Laska",2011,"2","weiblich",2,1
2015,"Lasse Conner of Greenparadise",2010,"1","männlich",1,1
2015,"Lassi",2009,"2","weiblich",2,1
2015,"Latinus",2007,"1","männlich",1,1
2015,"Laura",2002,"2","weiblich",2,1
2015,"Laura",2003,"2","weiblich",2,1
2015,"Laura",2011,"2","weiblich",2,1
2015,"Lauscher",1999,"2","weiblich",2,1
2015,"Laya",2010,"2","weiblich",2,1
2015,"Layka",2003,"2","weiblich",2,1
2015,"Layla",2009,"2","weiblich",2,1
2015,"Layla",2011,"2","weiblich",2,1
2015,"Layla",2013,"2","weiblich",2,1
2015,"Layla",2014,"2","weiblich",2,1
2015,"Lazy",2013,"2","weiblich",2,1
2015,"Lea",2003,"2","weiblich",2,1
2015,"Lea",2005,"2","weiblich",2,1
2015,"Lea",2007,"2","weiblich",2,1
2015,"Lea",2009,"2","weiblich",2,1
2015,"Lea",2011,"2","weiblich",2,1
2015,"Leao",2010,"1","männlich",1,1
2015,"Lecter Hannibal Roberto",2006,"1","männlich",1,1
2015,"Lee",2002,"1","männlich",1,1
2015,"Lee",2006,"2","weiblich",2,1
2015,"Leela",2014,"2","weiblich",2,1
2015,"Leeroy",2010,"1","männlich",1,1
2015,"Leia Nala",2012,"2","weiblich",2,1
2015,"Leika",2004,"2","weiblich",2,1
2015,"Leika",2006,"2","weiblich",2,2
2015,"Leika",2007,"2","weiblich",2,2
2015,"Leila",1999,"2","weiblich",2,1
2015,"Leila",2001,"2","weiblich",2,1
2015,"Leila",2002,"2","weiblich",2,1
2015,"Leila",2006,"2","weiblich",2,1
2015,"Leila",2008,"2","weiblich",2,1
2015,"Leila",2010,"2","weiblich",2,2
2015,"Leila",2012,"2","weiblich",2,1
2015,"Leila",2013,"2","weiblich",2,2
2015,"Leila (Nera)",2007,"2","weiblich",2,1
2015,"Leila/Xiphenav. Poptime",2007,"2","weiblich",2,1
2015,"Leja",2007,"2","weiblich",2,1
2015,"Lejla",2004,"2","weiblich",2,1
2015,"Lejla",2014,"2","weiblich",2,1
2015,"Leky",2014,"1","männlich",1,1
2015,"Lela",2011,"2","weiblich",2,1
2015,"Lella",2014,"2","weiblich",2,1
2015,"Lemonie",2009,"2","weiblich",2,1
2015,"Lena",2002,"2","weiblich",2,2
2015,"Lena",2003,"2","weiblich",2,1
2015,"Lena",2008,"2","weiblich",2,1
2015,"Lena",2010,"2","weiblich",2,2
2015,"Lena",2012,"2","weiblich",2,1
2015,"Lena",2013,"2","weiblich",2,1
2015,"Lena",2015,"2","weiblich",2,1
2015,"Leni",2008,"2","weiblich",2,1
2015,"Lenja",2014,"2","weiblich",2,1
2015,"Lennox",2009,"1","männlich",1,1
2015,"Lennox",2012,"1","männlich",1,1
2015,"Lennox",2015,"1","männlich",1,2
2015,"Lennox vom Steinsvordersee",2012,"1","männlich",1,1
2015,"Lenny",2010,"1","männlich",1,1
2015,"Lenny",2011,"1","männlich",1,1
2015,"Lenny",2014,"1","männlich",1,1
2015,"Lenny",2015,"1","männlich",1,2
2015,"Lenox",2009,"1","männlich",1,1
2015,"Lenox",2011,"1","männlich",1,1
2015,"Lenox Prodomo",2010,"1","männlich",1,1
2015,"Leny",2013,"1","männlich",1,1
2015,"Leo",1999,"1","männlich",1,1
2015,"Leo",2001,"1","männlich",1,1
2015,"Leo",2002,"1","männlich",1,1
2015,"Leo",2002,"2","weiblich",2,1
2015,"Leo",2004,"1","männlich",1,3
2015,"Leo",2005,"1","männlich",1,2
2015,"Leo",2008,"1","männlich",1,4
2015,"Leo",2010,"1","männlich",1,4
2015,"Leo",2011,"1","männlich",1,3
2015,"Leo",2012,"1","männlich",1,4
2015,"Leo",2013,"1","männlich",1,4
2015,"Leo",2014,"1","männlich",1,1
2015,"Leo",2015,"1","männlich",1,1
2015,"Leo (Mirkwood Scarpin)",2012,"1","männlich",1,1
2015,"Leon",2005,"1","männlich",1,1
2015,"Leon",2011,"1","männlich",1,1
2015,"Leon",2012,"1","männlich",1,1
2015,"Leon",2013,"1","männlich",1,2
2015,"Leona",2012,"2","weiblich",2,1
2015,"Leonard",2013,"1","männlich",1,1
2015,"Leonardo",2004,"1","männlich",1,1
2015,"Leonardo",2014,"1","männlich",1,1
2015,"Leone",2013,"1","männlich",1,1
2015,"Leonidas",2013,"1","männlich",1,1
2015,"Leonidas (Ndoto Yangu Adia T.)",2011,"1","männlich",1,1
2015,"Leopold (Ottokar  Tannthalbad)",2006,"1","männlich",1,1
2015,"Leroy",2009,"1","männlich",1,1
2015,"Lerry",2003,"1","männlich",1,1
2015,"Leska",2009,"2","weiblich",2,1
2015,"Leska",2014,"2","weiblich",2,1
2015,"Lesky",2009,"1","männlich",1,1
2015,"Lessko",2014,"1","männlich",1,1
2015,"Leury",2011,"1","männlich",1,1
2015,"Levi Vancouver vom Weiler Ried",2012,"1","männlich",1,1
2015,"Levy (Astaira)",2010,"1","männlich",1,1
2015,"Lewi",2011,"2","weiblich",2,1
2015,"Lex",2008,"1","männlich",1,1
2015,"Lex",2012,"1","männlich",1,1
2015,"Lex Mjoelnir v. Belg. Feuer",2015,"1","männlich",1,1
2015,"Lexa",2003,"2","weiblich",2,1
2015,"Lexi",2007,"1","männlich",1,1
2015,"Lexi",2010,"2","weiblich",2,1
2015,"Lexie",2006,"2","weiblich",2,1
2015,"Lexie",2010,"2","weiblich",2,1
2015,"Lexus",2014,"1","männlich",1,1
2015,"Lexy",2007,"2","weiblich",2,1
2015,"Lexy",2012,"2","weiblich",2,1
2015,"Leyla",2004,"2","weiblich",2,1
2015,"Leyla",2013,"2","weiblich",2,2
2015,"Lhakpa Tashi L'Jandra",2001,"2","weiblich",2,1
2015,"Lhakyi",2005,"1","männlich",1,1
2015,"Lhamo",2012,"1","männlich",1,1
2015,"Lhasa",2010,"1","männlich",1,1
2015,"Lhassa",2004,"2","weiblich",2,1
2015,"Lia",2007,"2","weiblich",2,1
2015,"Lia",2008,"2","weiblich",2,1
2015,"Lia",2010,"2","weiblich",2,1
2015,"Lia",2012,"2","weiblich",2,1
2015,"Lia",2014,"2","weiblich",2,2
2015,"Lia (Uliana-Lia)",2014,"2","weiblich",2,1
2015,"Lia (Velia)",2011,"2","weiblich",2,1
2015,"Liber",2014,"2","weiblich",2,1
2015,"Liberty",2011,"2","weiblich",2,1
2015,"Lielou",2013,"2","weiblich",2,1
2015,"Lila",1999,"2","weiblich",2,1
2015,"Lila",2009,"2","weiblich",2,1
2015,"Lila",2011,"2","weiblich",2,1
2015,"Lila",2012,"2","weiblich",2,1
2015,"Lila",2015,"2","weiblich",2,1
2015,"Lili",2008,"2","weiblich",2,1
2015,"Lili",2009,"2","weiblich",2,1
2015,"Lili",2011,"2","weiblich",2,2
2015,"Lili",2012,"2","weiblich",2,1
2015,"Lili",2014,"2","weiblich",2,1
2015,"Lili-Lou",2013,"2","weiblich",2,1
2015,"Lilla",2011,"2","weiblich",2,1
2015,"Lilli",2009,"2","weiblich",2,3
2015,"Lilli",2010,"2","weiblich",2,2
2015,"Lilli",2012,"2","weiblich",2,1
2015,"Lilli (Goldenberry)",2008,"2","weiblich",2,1
2015,"Lilli (Lajla)",2012,"2","weiblich",2,1
2015,"Lillifee",2010,"2","weiblich",2,1
2015,"Lillifee",2012,"2","weiblich",2,1
2015,"Lillo",2004,"1","männlich",1,1
2015,"Lilly",2004,"2","weiblich",2,1
2015,"Lilly",2005,"2","weiblich",2,2
2015,"Lilly",2006,"2","weiblich",2,2
2015,"Lilly",2007,"2","weiblich",2,3
2015,"Lilly",2008,"2","weiblich",2,1
2015,"Lilly",2009,"2","weiblich",2,3
2015,"Lilly",2011,"2","weiblich",2,1
2015,"Lilly",2013,"2","weiblich",2,3
2015,"Lilly",2014,"2","weiblich",2,1
2015,"Lilly (Diana Lilly)",2014,"2","weiblich",2,1
2015,"Lilly (Hilaria v. Margelchopf)",2009,"2","weiblich",2,1
2015,"Lilly Fee",2010,"2","weiblich",2,1
2015,"Lilly-Fee",2013,"2","weiblich",2,1
2015,"Lilo",2001,"2","weiblich",2,1
2015,"Lilo",2014,"2","weiblich",2,2
2015,"Lilo (Alisar vom Dechenwald)",2014,"2","weiblich",2,1
2015,"Lilou",2012,"2","weiblich",2,1
2015,"Lilou",2014,"2","weiblich",2,1
2015,"Lilu",2002,"2","weiblich",2,1
2015,"Lilu",2004,"2","weiblich",2,1
2015,"Lilu",2013,"2","weiblich",2,1
2015,"Lily",2005,"2","weiblich",2,1
2015,"Lily",2007,"2","weiblich",2,2
2015,"Lily",2008,"2","weiblich",2,1
2015,"Lily",2012,"2","weiblich",2,1
2015,"Lily",2013,"2","weiblich",2,1
2015,"Lily",2015,"2","weiblich",2,1
2015,"Lily Rose of Minto",2014,"2","weiblich",2,1
2015,"Lima",2009,"2","weiblich",2,1
2015,"Limcastle's Quiro",2012,"1","männlich",1,1
2015,"Lime Jus",2010,"2","weiblich",2,1
2015,"Limus",2003,"1","männlich",1,1
2015,"Lina",2006,"2","weiblich",2,1
2015,"Lina",2007,"2","weiblich",2,1
2015,"Lina",2008,"2","weiblich",2,1
2015,"Lina",2011,"2","weiblich",2,1
2015,"Lina",2012,"2","weiblich",2,1
2015,"Linda",2004,"2","weiblich",2,2
2015,"Linda",2005,"2","weiblich",2,1
2015,"Linda",2006,"2","weiblich",2,1
2015,"Linda",2007,"2","weiblich",2,1
2015,"Linda",2009,"2","weiblich",2,1
2015,"Linda",2010,"2","weiblich",2,1
2015,"Linda",2011,"2","weiblich",2,1
2015,"Linda",2012,"2","weiblich",2,2
2015,"Linda",2013,"2","weiblich",2,1
2015,"Linda",2014,"2","weiblich",2,1
2015,"Linda / Pitschuli",2013,"2","weiblich",2,1
2015,"Linda-May",2006,"2","weiblich",2,1
2015,"Lindo",2010,"1","männlich",1,1
2015,"Lindsay",2009,"2","weiblich",2,1
2015,"Lindus Junior",2011,"1","männlich",1,1
2015,"Line",2007,"2","weiblich",2,1
2015,"Linka",2002,"2","weiblich",2,1
2015,"Lino",2012,"1","männlich",1,1
2015,"Lino",2014,"1","männlich",1,1
2015,"Lino (Nan de Sèvery)",2002,"1","männlich",1,1
2015,"Lino (Sabio de Mahalanme)",2012,"1","männlich",1,1
2015,"Linus",2004,"1","männlich",1,2
2015,"Linus",2007,"1","männlich",1,1
2015,"Linus",2014,"1","männlich",1,1
2015,"Linus (Philipp)",2007,"1","männlich",1,1
2015,"Lio",2003,"1","männlich",1,1
2015,"Lio",2006,"1","männlich",1,1
2015,"Lio",2015,"1","männlich",1,1
2015,"Lio (Mafia)",2011,"1","männlich",1,1
2015,"Lion",2008,"1","männlich",1,1
2015,"Lion",2010,"1","männlich",1,1
2015,"Lion",2013,"1","männlich",1,1
2015,"Lion-Cabbar",2010,"1","männlich",1,1
2015,"Lionel",2012,"1","männlich",1,1
2015,"Liro",2012,"1","männlich",1,1
2015,"Lisa",2000,"2","weiblich",2,1
2015,"Lisa",2004,"2","weiblich",2,1
2015,"Lisa",2005,"2","weiblich",2,1
2015,"Lisa",2006,"2","weiblich",2,1
2015,"Lisa",2008,"2","weiblich",2,1
2015,"Lisa",2009,"1","männlich",1,1
2015,"Lisa",2010,"2","weiblich",2,1
2015,"Lisa",2011,"2","weiblich",2,1
2015,"Lisa",2013,"2","weiblich",2,1
2015,"Lisa Lili",2014,"2","weiblich",2,1
2015,"Lischa",2000,"2","weiblich",2,1
2015,"Lissy",2008,"2","weiblich",2,1
2015,"Little Bullys of Khordad Ace",2015,"1","männlich",1,1
2015,"Little Joe",2003,"1","männlich",1,1
2015,"Little Malony",2002,"1","männlich",1,1
2015,"Litzi",2005,"2","weiblich",2,1
2015,"Liv",2011,"2","weiblich",2,1
2015,"Liv (Lia)",2015,"2","weiblich",2,1
2015,"Liva",2013,"2","weiblich",2,1
2015,"Livi",2013,"2","weiblich",2,1
2015,"Livia",2002,"2","weiblich",2,1
2015,"Liza",2003,"2","weiblich",2,1
2015,"Lizzy",2005,"2","weiblich",2,1
2015,"Lizzy",2008,"2","weiblich",2,1
2015,"Llorsa",2005,"2","weiblich",2,1
2015,"Lobo",2002,"1","männlich",1,1
2015,"Locco",2006,"1","männlich",1,1
2015,"Locita",2013,"2","weiblich",2,1
2015,"Locks",2012,"1","männlich",1,1
2015,"Loco",2004,"1","männlich",1,1
2015,"Loco",2007,"1","männlich",1,1
2015,"Logan",2014,"1","männlich",1,1
2015,"Loki",2005,"2","weiblich",2,1
